Year,Round,Pick,Player,Team,Week,Wins,Games_Played,Week_Type
2018,4,26,Alex,Bears,9,5,8,RegSsn
2018,4,26,Alex,Bears,10,6,9,RegSsn
2018,4,26,Alex,Bears,11,7,10,RegSsn
2018,4,26,Alex,Bears,12,8,11,RegSsn
2018,4,26,Alex,Bears,13,8,12,RegSsn
2018,4,26,Alex,Bears,14,9,13,RegSsn
2018,4,26,Alex,Bears,15,10,14,RegSsn
2018,4,26,Alex,Bears,16,11,15,RegSsn
2018,4,26,Alex,Bears,17,12,16,RegSsn
2018,4,26,Alex,Bears,Wild Card,12,17,Playoffs
2018,4,27,Mike,Bills,1,0,1,RegSsn
2018,4,27,Mike,Bills,2,0,2,RegSsn
2018,4,27,Mike,Bills,3,1,3,RegSsn
2018,4,27,Mike,Bills,4,1,4,RegSsn
2018,4,27,Mike,Bills,5,2,5,RegSsn
2018,4,27,Mike,Bills,6,2,6,RegSsn
2018,4,27,Mike,Bills,7,2,7,RegSsn
2018,4,27,Mike,Bills,8,2,8,RegSsn
2018,4,27,Mike,Bills,9,2,9,RegSsn
2018,4,27,Mike,Bills,10,3,10,RegSsn
2018,4,27,Mike,Bills,11,3,10,Bye Week
2018,4,27,Mike,Bills,12,4,11,RegSsn
2018,4,27,Mike,Bills,13,4,12,RegSsn
2018,4,27,Mike,Bills,14,4,13,RegSsn
2018,4,27,Mike,Bills,15,5,14,RegSsn
2018,4,27,Mike,Bills,16,5,15,RegSsn
2018,4,27,Mike,Bills,17,6,16,RegSsn
2018,4,28,Jordan,Jets,1,1,1,RegSsn
2018,4,28,Jordan,Jets,2,1,2,RegSsn
2018,4,28,Jordan,Jets,3,1,3,RegSsn
2018,4,28,Jordan,Jets,4,1,4,RegSsn
2018,4,28,Jordan,Jets,5,2,5,RegSsn
2018,4,28,Jordan,Jets,6,3,6,RegSsn
2018,4,28,Jordan,Jets,7,3,7,RegSsn
2018,4,28,Jordan,Jets,8,3,8,RegSsn
2018,4,28,Jordan,Jets,9,3,9,RegSsn
2018,4,28,Jordan,Jets,10,3,10,RegSsn
2018,4,28,Jordan,Jets,11,3,10,Bye Week
2018,4,28,Jordan,Jets,12,3,11,RegSsn
2018,4,28,Jordan,Jets,13,3,12,RegSsn
2018,4,28,Jordan,Jets,14,4,13,RegSsn
2018,4,28,Jordan,Jets,15,4,14,RegSsn
2018,4,28,Jordan,Jets,16,4,15,RegSsn
2018,4,28,Jordan,Jets,17,4,16,RegSsn
2018,99,29,Leftover,Browns,1,0,1,RegSsn
2018,99,29,Leftover,Browns,2,0,2,RegSsn
2018,99,29,Leftover,Browns,3,1,3,RegSsn
2018,99,29,Leftover,Browns,4,1,4,RegSsn
2018,99,29,Leftover,Browns,5,2,5,RegSsn
2018,99,29,Leftover,Browns,6,2,6,RegSsn
2018,99,29,Leftover,Browns,7,2,7,RegSsn
2018,99,29,Leftover,Browns,8,2,8,RegSsn
2018,99,29,Leftover,Browns,9,2,9,RegSsn
2018,99,29,Leftover,Browns,10,3,10,RegSsn
2018,99,29,Leftover,Browns,11,3,10,Bye Week
2018,99,29,Leftover,Browns,12,4,11,RegSsn
2018,99,29,Leftover,Browns,13,4,12,RegSsn
2018,99,29,Leftover,Browns,14,5,13,RegSsn
2018,99,29,Leftover,Browns,15,6,14,RegSsn
2018,99,29,Leftover,Browns,16,7,15,RegSsn
2018,99,29,Leftover,Browns,17,7,16,RegSsn
2018,99,30,Leftover,Cardinals,1,0,1,RegSsn
2018,99,30,Leftover,Cardinals,2,0,2,RegSsn
2018,99,30,Leftover,Cardinals,3,0,3,RegSsn
2018,99,30,Leftover,Cardinals,4,0,4,RegSsn
2018,99,30,Leftover,Cardinals,5,1,5,RegSsn
2018,99,30,Leftover,Cardinals,6,1,6,RegSsn
2018,99,30,Leftover,Cardinals,7,1,7,RegSsn
2018,99,30,Leftover,Cardinals,8,2,8,RegSsn
2018,99,30,Leftover,Cardinals,9,2,8,Bye Week
2018,99,30,Leftover,Cardinals,10,2,9,RegSsn
2018,99,30,Leftover,Cardinals,11,2,10,RegSsn
2018,99,30,Leftover,Cardinals,12,2,11,RegSsn
2018,99,30,Leftover,Cardinals,13,3,12,RegSsn
2018,99,30,Leftover,Cardinals,14,3,13,RegSsn
2018,99,30,Leftover,Cardinals,15,3,14,RegSsn
2018,99,30,Leftover,Cardinals,16,3,15,RegSsn
2018,99,30,Leftover,Cardinals,17,3,16,RegSsn
2018,99,31,Leftover,Dolphins,1,1,1,RegSsn
2018,99,31,Leftover,Dolphins,2,2,2,RegSsn
2018,99,31,Leftover,Dolphins,3,3,3,RegSsn
2018,99,31,Leftover,Dolphins,4,3,4,RegSsn
2018,99,31,Leftover,Dolphins,5,3,5,RegSsn
2018,99,31,Leftover,Dolphins,6,4,6,RegSsn
2018,99,31,Leftover,Dolphins,7,4,7,RegSsn
2018,99,31,Leftover,Dolphins,8,4,8,RegSsn
2018,99,31,Leftover,Dolphins,9,5,9,RegSsn
2018,99,31,Leftover,Dolphins,10,5,10,RegSsn
2018,99,31,Leftover,Dolphins,11,5,10,Bye Week
2018,99,31,Leftover,Dolphins,12,5,11,RegSsn
2018,99,31,Leftover,Dolphins,13,6,12,RegSsn
2018,99,31,Leftover,Dolphins,14,7,13,RegSsn
2018,99,31,Leftover,Dolphins,15,7,14,RegSsn
2018,99,31,Leftover,Dolphins,16,7,15,RegSsn
2018,99,31,Leftover,Dolphins,17,7,16,RegSsn
2018,99,32,Leftover,Buccaneers,1,1,1,RegSsn
2018,99,32,Leftover,Buccaneers,2,2,2,RegSsn
2018,99,32,Leftover,Buccaneers,3,2,3,RegSsn
2018,99,32,Leftover,Buccaneers,4,2,4,RegSsn
2018,99,32,Leftover,Buccaneers,5,2,4,Bye Week
2018,99,32,Leftover,Buccaneers,6,2,5,RegSsn
2018,99,32,Leftover,Buccaneers,7,3,6,RegSsn
2018,99,32,Leftover,Buccaneers,8,3,7,RegSsn
2018,99,32,Leftover,Buccaneers,9,3,8,RegSsn
2018,99,32,Leftover,Buccaneers,10,3,9,RegSsn
2018,99,32,Leftover,Buccaneers,11,3,10,RegSsn
2018,99,32,Leftover,Buccaneers,12,4,11,RegSsn
2018,99,32,Leftover,Buccaneers,13,5,12,RegSsn
2018,99,32,Leftover,Buccaneers,14,5,13,RegSsn
2018,99,32,Leftover,Buccaneers,15,5,14,RegSsn
2018,99,32,Leftover,Buccaneers,16,5,15,RegSsn
2018,99,32,Leftover,Buccaneers,17,5,16,RegSsn
2019,1,1,JP,Patriots,1,1,1,RegSsn
2019,1,1,JP,Patriots,2,2,2,RegSsn
2019,1,1,JP,Patriots,3,3,3,RegSsn
2019,1,1,JP,Patriots,4,4,4,RegSsn
2019,1,1,JP,Patriots,5,5,5,RegSsn
2019,1,1,JP,Patriots,6,6,6,RegSsn
2019,1,1,JP,Patriots,7,7,7,RegSsn
2019,1,1,JP,Patriots,8,8,8,RegSsn
2019,1,1,JP,Patriots,10,8,9,Bye Week
2019,1,1,JP,Patriots,9,8,9,RegSsn
2019,1,1,JP,Patriots,11,9,10,RegSsn
2019,1,1,JP,Patriots,12,10,11,RegSsn
2019,1,1,JP,Patriots,13,10,12,RegSsn
2019,1,1,JP,Patriots,14,10,13,RegSsn
2019,1,1,JP,Patriots,15,11,14,RegSsn
2019,1,1,JP,Patriots,16,12,15,RegSsn
2019,1,1,JP,Patriots,17,12,16,RegSsn
2019,1,1,JP,Patriots,Wild Card,12,17,Playoffs
2019,1,2,Jackson,Rams,1,1,1,RegSsn
2019,1,2,Jackson,Rams,2,2,2,RegSsn
2019,1,2,Jackson,Rams,3,3,3,RegSsn
2019,1,2,Jackson,Rams,4,3,4,RegSsn
2019,1,2,Jackson,Rams,5,3,5,RegSsn
2019,1,2,Jackson,Rams,6,3,6,RegSsn
2019,1,2,Jackson,Rams,7,4,7,RegSsn
2019,1,2,Jackson,Rams,8,5,8,RegSsn
2019,1,2,Jackson,Rams,9,5,8,Bye Week
2019,1,2,Jackson,Rams,10,5,9,RegSsn
2019,1,2,Jackson,Rams,11,6,10,RegSsn
2019,1,2,Jackson,Rams,12,6,11,RegSsn
2019,1,2,Jackson,Rams,13,7,12,RegSsn
2019,1,2,Jackson,Rams,14,8,13,RegSsn
2019,1,2,Jackson,Rams,15,8,14,RegSsn
2019,1,2,Jackson,Rams,16,8,15,RegSsn
2019,1,2,Jackson,Rams,17,9,16,RegSsn
2019,1,3,Dan,Saints,1,1,1,RegSsn
2019,1,3,Dan,Saints,2,1,2,RegSsn
2019,1,3,Dan,Saints,3,2,3,RegSsn
2019,1,3,Dan,Saints,4,3,4,RegSsn
2019,1,3,Dan,Saints,5,4,5,RegSsn
2019,1,3,Dan,Saints,6,5,6,RegSsn
2019,1,3,Dan,Saints,7,6,7,RegSsn
2019,1,3,Dan,Saints,8,7,8,RegSsn
2019,1,3,Dan,Saints,9,7,8,Bye Week
2019,1,3,Dan,Saints,10,7,9,RegSsn
2019,1,3,Dan,Saints,11,8,10,RegSsn
2019,1,3,Dan,Saints,12,9,11,RegSsn
2019,1,3,Dan,Saints,13,10,12,RegSsn
2019,1,3,Dan,Saints,14,10,13,RegSsn
2019,1,3,Dan,Saints,15,11,14,RegSsn
2019,1,3,Dan,Saints,16,12,15,RegSsn
2019,1,3,Dan,Saints,17,13,16,RegSsn
2019,1,3,Dan,Saints,Wild Card,13,17,Playoffs
2019,1,4,Jordan,Chiefs,1,1,1,RegSsn
2019,1,4,Jordan,Chiefs,2,2,2,RegSsn
2019,1,4,Jordan,Chiefs,3,3,3,RegSsn
2019,1,4,Jordan,Chiefs,4,4,4,RegSsn
2019,1,4,Jordan,Chiefs,5,4,5,RegSsn
2019,1,4,Jordan,Chiefs,6,4,6,RegSsn
2019,1,4,Jordan,Chiefs,7,5,7,RegSsn
2019,1,4,Jordan,Chiefs,8,5,8,RegSsn
2019,1,4,Jordan,Chiefs,9,6,9,RegSsn
2019,1,4,Jordan,Chiefs,10,6,10,RegSsn
2019,1,4,Jordan,Chiefs,11,7,11,RegSsn
2019,1,4,Jordan,Chiefs,12,7,11,Bye Week
2019,1,4,Jordan,Chiefs,13,8,12,RegSsn
2019,1,4,Jordan,Chiefs,14,9,13,RegSsn
2019,1,4,Jordan,Chiefs,15,10,14,RegSsn
2019,1,4,Jordan,Chiefs,16,11,15,RegSsn
2019,1,4,Jordan,Chiefs,17,12,16,RegSsn
2019,1,4,Jordan,Chiefs,Division,13,17,Playoffs
2019,1,4,Jordan,Chiefs,Conf. Champ.,14,18,Playoffs
2019,1,4,Jordan,Chiefs,SuperBowl,15,19,Playoffs
2019,1,5,Alex,Eagles,1,1,1,RegSsn
2019,1,5,Alex,Eagles,2,1,2,RegSsn
2019,1,5,Alex,Eagles,3,1,3,RegSsn
2019,1,5,Alex,Eagles,4,2,4,RegSsn
2019,1,5,Alex,Eagles,5,3,5,RegSsn
2019,1,5,Alex,Eagles,6,3,6,RegSsn
2019,1,5,Alex,Eagles,7,3,7,RegSsn
2019,1,5,Alex,Eagles,8,4,8,RegSsn
2019,1,5,Alex,Eagles,10,5,9,Bye Week
2019,1,5,Alex,Eagles,9,5,9,RegSsn
2019,1,5,Alex,Eagles,11,5,10,RegSsn
2019,1,5,Alex,Eagles,12,5,11,RegSsn
2019,1,5,Alex,Eagles,13,5,12,RegSsn
2019,1,5,Alex,Eagles,14,6,13,RegSsn
2019,1,5,Alex,Eagles,15,7,14,RegSsn
2019,1,5,Alex,Eagles,16,8,15,RegSsn
2019,1,5,Alex,Eagles,17,9,16,RegSsn
2019,1,5,Alex,Eagles,Wild Card,9,17,Playoffs
2019,1,6,Mike,Chargers,1,1,1,RegSsn
2019,1,6,Mike,Chargers,2,1,2,RegSsn
2019,1,6,Mike,Chargers,3,1,3,RegSsn
2019,1,6,Mike,Chargers,4,2,4,RegSsn
2019,1,6,Mike,Chargers,5,2,5,RegSsn
2019,1,6,Mike,Chargers,6,2,6,RegSsn
2019,1,6,Mike,Chargers,7,2,7,RegSsn
2019,1,6,Mike,Chargers,8,3,8,RegSsn
2019,1,6,Mike,Chargers,9,4,9,RegSsn
2019,1,6,Mike,Chargers,10,4,10,RegSsn
2019,1,6,Mike,Chargers,11,4,11,RegSsn
2019,1,6,Mike,Chargers,12,4,11,Bye Week
2019,1,6,Mike,Chargers,13,4,12,RegSsn
2019,1,6,Mike,Chargers,14,5,13,RegSsn
2019,1,6,Mike,Chargers,15,5,14,RegSsn
2019,1,6,Mike,Chargers,16,5,15,RegSsn
2019,1,6,Mike,Chargers,17,5,16,RegSsn
2019,1,7,Brandon,Vikings,1,1,1,RegSsn
2019,1,7,Brandon,Vikings,2,1,2,RegSsn
2019,1,7,Brandon,Vikings,3,2,3,RegSsn
2019,1,7,Brandon,Vikings,4,2,4,RegSsn
2019,1,7,Brandon,Vikings,5,3,5,RegSsn
2019,1,7,Brandon,Vikings,6,4,6,RegSsn
2019,1,7,Brandon,Vikings,7,5,7,RegSsn
2019,1,7,Brandon,Vikings,8,6,8,RegSsn
2019,1,7,Brandon,Vikings,9,6,9,RegSsn
2019,1,7,Brandon,Vikings,10,7,10,RegSsn
2019,1,7,Brandon,Vikings,11,8,11,RegSsn
2019,1,7,Brandon,Vikings,12,8,11,Bye Week
2019,1,7,Brandon,Vikings,13,8,12,RegSsn
2019,1,7,Brandon,Vikings,14,9,13,RegSsn
2019,1,7,Brandon,Vikings,15,10,14,RegSsn
2019,1,7,Brandon,Vikings,16,10,15,RegSsn
2019,1,7,Brandon,Vikings,17,10,16,RegSsn
2019,1,7,Brandon,Vikings,Wild Card,11,17,Playoffs
2019,1,7,Brandon,Vikings,Division,11,18,Playoffs
2019,2,8,Brandon,Steelers,1,0,1,RegSsn
2019,2,8,Brandon,Steelers,2,0,2,RegSsn
2019,2,8,Brandon,Steelers,3,0,3,RegSsn
2019,2,8,Brandon,Steelers,4,1,4,RegSsn
2019,2,8,Brandon,Steelers,5,1,5,RegSsn
2019,2,8,Brandon,Steelers,6,2,6,RegSsn
2019,2,8,Brandon,Steelers,7,2,6,Bye Week
2019,2,8,Brandon,Steelers,8,3,7,RegSsn
2019,2,8,Brandon,Steelers,9,4,8,RegSsn
2019,2,8,Brandon,Steelers,10,5,9,RegSsn
2019,2,8,Brandon,Steelers,11,5,10,RegSsn
2019,2,8,Brandon,Steelers,12,6,11,RegSsn
2019,2,8,Brandon,Steelers,13,7,12,RegSsn
2019,2,8,Brandon,Steelers,14,8,13,RegSsn
2019,2,8,Brandon,Steelers,15,8,14,RegSsn
2019,2,8,Brandon,Steelers,16,8,15,RegSsn
2019,2,8,Brandon,Steelers,17,8,16,RegSsn
2019,2,9,Mike,Bears,1,0,1,RegSsn
2019,2,9,Mike,Bears,2,1,2,RegSsn
2019,2,9,Mike,Bears,3,2,3,RegSsn
2019,2,9,Mike,Bears,4,3,4,RegSsn
2019,2,9,Mike,Bears,5,3,5,RegSsn
2019,2,9,Mike,Bears,6,3,5,Bye Week
2019,2,9,Mike,Bears,7,3,6,RegSsn
2019,2,9,Mike,Bears,8,3,7,RegSsn
2019,2,9,Mike,Bears,9,3,8,RegSsn
2019,2,9,Mike,Bears,10,4,9,RegSsn
2019,2,9,Mike,Bears,11,4,10,RegSsn
2019,2,9,Mike,Bears,12,5,11,RegSsn
2019,2,9,Mike,Bears,13,6,12,RegSsn
2019,2,9,Mike,Bears,14,7,13,RegSsn
2019,2,9,Mike,Bears,15,7,14,RegSsn
2019,2,9,Mike,Bears,16,7,15,RegSsn
2019,2,9,Mike,Bears,17,8,16,RegSsn
2019,2,10,Alex,Browns,1,0,1,RegSsn
2019,2,10,Alex,Browns,2,1,2,RegSsn
2019,2,10,Alex,Browns,3,1,3,RegSsn
2019,2,10,Alex,Browns,4,2,4,RegSsn
2019,2,10,Alex,Browns,5,2,5,RegSsn
2019,2,10,Alex,Browns,6,2,6,RegSsn
2019,2,10,Alex,Browns,7,2,6,Bye Week
2019,2,10,Alex,Browns,8,2,7,RegSsn
2019,2,10,Alex,Browns,9,2,8,RegSsn
2019,2,10,Alex,Browns,10,3,9,RegSsn
2019,2,10,Alex,Browns,11,4,10,RegSsn
2019,2,10,Alex,Browns,12,5,11,RegSsn
2019,2,10,Alex,Browns,13,5,12,RegSsn
2019,2,10,Alex,Browns,14,6,13,RegSsn
2019,2,10,Alex,Browns,15,6,14,RegSsn
2019,2,10,Alex,Browns,16,6,15,RegSsn
2019,2,10,Alex,Browns,17,6,16,RegSsn
2019,2,11,Jordan,Seahawks,1,1,1,RegSsn
2019,2,11,Jordan,Seahawks,2,2,2,RegSsn
2019,2,11,Jordan,Seahawks,3,2,3,RegSsn
2019,2,11,Jordan,Seahawks,4,3,4,RegSsn
2019,2,11,Jordan,Seahawks,5,4,5,RegSsn
2019,2,11,Jordan,Seahawks,6,5,6,RegSsn
2019,2,11,Jordan,Seahawks,7,5,7,RegSsn
2019,2,11,Jordan,Seahawks,8,6,8,RegSsn
2019,2,11,Jordan,Seahawks,9,7,9,RegSsn
2019,2,11,Jordan,Seahawks,10,8,10,RegSsn
2019,2,11,Jordan,Seahawks,11,8,10,Bye Week
2019,2,11,Jordan,Seahawks,12,9,11,RegSsn
2019,2,11,Jordan,Seahawks,13,10,12,RegSsn
2019,2,11,Jordan,Seahawks,14,10,13,RegSsn
2019,2,11,Jordan,Seahawks,15,11,14,RegSsn
2019,2,11,Jordan,Seahawks,16,11,15,RegSsn
2019,2,11,Jordan,Seahawks,17,11,16,RegSsn
2019,2,11,Jordan,Seahawks,Wild Card,12,17,Playoffs
2019,2,11,Jordan,Seahawks,Division,12,18,Playoffs
2019,2,12,Dan,Packers,1,1,1,RegSsn
2019,2,12,Dan,Packers,2,2,2,RegSsn
2019,2,12,Dan,Packers,3,3,3,RegSsn
2019,2,12,Dan,Packers,4,3,4,RegSsn
2019,2,12,Dan,Packers,5,4,5,RegSsn
2019,2,12,Dan,Packers,6,5,6,RegSsn
2019,2,12,Dan,Packers,7,6,7,RegSsn
2019,2,12,Dan,Packers,8,7,8,RegSsn
2019,2,12,Dan,Packers,9,7,9,RegSsn
2019,2,12,Dan,Packers,10,8,10,RegSsn
2019,2,12,Dan,Packers,11,8,10,Bye Week
2019,2,12,Dan,Packers,12,8,11,RegSsn
2019,2,12,Dan,Packers,13,9,12,RegSsn
2019,2,12,Dan,Packers,14,10,13,RegSsn
2019,2,12,Dan,Packers,15,11,14,RegSsn
2019,2,12,Dan,Packers,16,12,15,RegSsn
2019,2,12,Dan,Packers,17,13,16,RegSsn
2019,2,12,Dan,Packers,Division,14,17,Playoffs
2019,2,12,Dan,Packers,Conf. Champ.,14,18,Playoffs
2019,2,13,Jackson,Cowboys,1,1,1,RegSsn
2019,2,13,Jackson,Cowboys,2,2,2,RegSsn
2019,2,13,Jackson,Cowboys,3,3,3,RegSsn
2019,2,13,Jackson,Cowboys,4,3,4,RegSsn
2019,2,13,Jackson,Cowboys,5,3,5,RegSsn
2019,2,13,Jackson,Cowboys,6,3,6,RegSsn
2019,2,13,Jackson,Cowboys,7,4,7,RegSsn
2019,2,13,Jackson,Cowboys,8,4,7,Bye Week
2019,2,13,Jackson,Cowboys,9,5,8,RegSsn
2019,2,13,Jackson,Cowboys,10,5,9,RegSsn
2019,2,13,Jackson,Cowboys,11,6,10,RegSsn
2019,2,13,Jackson,Cowboys,12,6,11,RegSsn
2019,2,13,Jackson,Cowboys,13,6,12,RegSsn
2019,2,13,Jackson,Cowboys,14,6,13,RegSsn
2019,2,13,Jackson,Cowboys,15,7,14,RegSsn
2019,2,13,Jackson,Cowboys,16,7,15,RegSsn
2019,2,13,Jackson,Cowboys,17,8,16,RegSsn
2019,2,14,JP,Falcons,1,0,1,RegSsn
2019,2,14,JP,Falcons,2,1,2,RegSsn
2019,2,14,JP,Falcons,3,1,3,RegSsn
2019,2,14,JP,Falcons,4,1,4,RegSsn
2019,2,14,JP,Falcons,5,1,5,RegSsn
2019,2,14,JP,Falcons,6,1,6,RegSsn
2019,2,14,JP,Falcons,7,1,7,RegSsn
2019,2,14,JP,Falcons,8,1,8,RegSsn
2019,2,14,JP,Falcons,9,1,8,Bye Week
2019,2,14,JP,Falcons,10,2,9,RegSsn
2019,2,14,JP,Falcons,11,3,10,RegSsn
2019,2,14,JP,Falcons,12,3,11,RegSsn
2019,2,14,JP,Falcons,13,3,12,RegSsn
2019,2,14,JP,Falcons,14,4,13,RegSsn
2019,2,14,JP,Falcons,15,5,14,RegSsn
2019,2,14,JP,Falcons,16,6,15,RegSsn
2019,2,14,JP,Falcons,17,7,16,RegSsn
2019,3,15,JP,Texans,1,0,1,RegSsn
2019,3,15,JP,Texans,2,1,2,RegSsn
2019,3,15,JP,Texans,3,2,3,RegSsn
2019,3,15,JP,Texans,4,2,4,RegSsn
2019,3,15,JP,Texans,5,3,5,RegSsn
2019,3,15,JP,Texans,6,4,6,RegSsn
2019,3,15,JP,Texans,7,4,7,RegSsn
2019,3,15,JP,Texans,8,5,8,RegSsn
2019,3,15,JP,Texans,10,6,9,Bye Week
2019,3,15,JP,Texans,9,6,9,RegSsn
2019,3,15,JP,Texans,11,6,10,RegSsn
2019,3,15,JP,Texans,12,7,11,RegSsn
2019,3,15,JP,Texans,13,8,12,RegSsn
2019,3,15,JP,Texans,14,8,13,RegSsn
2019,3,15,JP,Texans,15,9,14,RegSsn
2019,3,15,JP,Texans,16,10,15,RegSsn
2019,3,15,JP,Texans,17,10,16,RegSsn
2019,3,15,JP,Texans,Wild Card,11,17,Playoffs
2019,3,15,JP,Texans,Division,11,18,Playoffs
2019,3,16,Jackson,Ravens,1,1,1,RegSsn
2019,3,16,Jackson,Ravens,2,2,2,RegSsn
2019,3,16,Jackson,Ravens,3,2,3,RegSsn
2019,3,16,Jackson,Ravens,4,2,4,RegSsn
2019,3,16,Jackson,Ravens,5,3,5,RegSsn
2019,3,16,Jackson,Ravens,6,4,6,RegSsn
2019,3,16,Jackson,Ravens,7,5,7,RegSsn
2019,3,16,Jackson,Ravens,8,5,7,Bye Week
2019,3,16,Jackson,Ravens,9,6,8,RegSsn
2019,3,16,Jackson,Ravens,10,7,9,RegSsn
2019,3,16,Jackson,Ravens,11,8,10,RegSsn
2019,3,16,Jackson,Ravens,12,9,11,RegSsn
2019,3,16,Jackson,Ravens,13,10,12,RegSsn
2019,3,16,Jackson,Ravens,14,11,13,RegSsn
2019,3,16,Jackson,Ravens,15,12,14,RegSsn
2019,3,16,Jackson,Ravens,16,13,15,RegSsn
2019,3,16,Jackson,Ravens,17,14,16,RegSsn
2019,3,16,Jackson,Ravens,Division,14,17,Playoffs
2019,3,17,Dan,Panthers,1,0,1,RegSsn
2019,3,17,Dan,Panthers,2,0,2,RegSsn
2019,3,17,Dan,Panthers,3,1,3,RegSsn
2019,3,17,Dan,Panthers,4,2,4,RegSsn
2019,3,17,Dan,Panthers,5,3,5,RegSsn
2019,3,17,Dan,Panthers,6,4,6,RegSsn
2019,3,17,Dan,Panthers,7,4,6,Bye Week
2019,3,17,Dan,Panthers,8,4,7,RegSsn
2019,3,17,Dan,Panthers,9,5,8,RegSsn
2019,3,17,Dan,Panthers,10,5,9,RegSsn
2019,3,17,Dan,Panthers,11,5,10,RegSsn
2019,3,17,Dan,Panthers,12,5,11,RegSsn
2019,3,17,Dan,Panthers,13,5,12,RegSsn
2019,3,17,Dan,Panthers,14,5,13,RegSsn
2019,3,17,Dan,Panthers,15,5,14,RegSsn
2019,3,17,Dan,Panthers,16,5,15,RegSsn
2019,3,17,Dan,Panthers,17,5,16,RegSsn
2019,3,18,Jordan,Titans,1,1,1,RegSsn
2019,3,18,Jordan,Titans,2,1,2,RegSsn
2019,3,18,Jordan,Titans,3,1,3,RegSsn
2019,3,18,Jordan,Titans,4,2,4,RegSsn
2019,3,18,Jordan,Titans,5,2,5,RegSsn
2019,3,18,Jordan,Titans,6,2,6,RegSsn
2019,3,18,Jordan,Titans,7,3,7,RegSsn
2019,3,18,Jordan,Titans,8,4,8,RegSsn
2019,3,18,Jordan,Titans,9,4,9,RegSsn
2019,3,18,Jordan,Titans,10,5,10,RegSsn
2019,3,18,Jordan,Titans,11,5,10,Bye Week
2019,3,18,Jordan,Titans,12,6,11,RegSsn
2019,3,18,Jordan,Titans,13,7,12,RegSsn
2019,3,18,Jordan,Titans,14,8,13,RegSsn
2019,3,18,Jordan,Titans,15,8,14,RegSsn
2019,3,18,Jordan,Titans,16,8,15,RegSsn
2019,3,18,Jordan,Titans,17,9,16,RegSsn
2019,3,18,Jordan,Titans,Wild Card,10,17,Playoffs
2019,3,18,Jordan,Titans,Division,11,18,Playoffs
2019,3,18,Jordan,Titans,Conf. Champ.,11,19,Playoffs
2019,3,19,Alex,49ers,1,1,1,RegSsn
2019,3,19,Alex,49ers,2,2,2,RegSsn
2019,3,19,Alex,49ers,3,3,3,RegSsn
2019,3,19,Alex,49ers,4,3,3,Bye Week
2019,3,19,Alex,49ers,5,4,4,RegSsn
2019,3,19,Alex,49ers,6,5,5,RegSsn
2019,3,19,Alex,49ers,7,6,6,RegSsn
2019,3,19,Alex,49ers,8,7,7,RegSsn
2019,3,19,Alex,49ers,9,8,8,RegSsn
2019,3,19,Alex,49ers,10,8,9,RegSsn
2019,3,19,Alex,49ers,11,9,10,RegSsn
2019,3,19,Alex,49ers,12,10,11,RegSsn
2019,3,19,Alex,49ers,13,10,12,RegSsn
2019,3,19,Alex,49ers,14,11,13,RegSsn
2019,3,19,Alex,49ers,15,11,14,RegSsn
2019,3,19,Alex,49ers,16,12,15,RegSsn
2019,3,19,Alex,49ers,17,13,16,RegSsn
2019,3,19,Alex,49ers,Division,14,17,Playoffs
2019,3,19,Alex,49ers,Conf. Champ.,15,18,Playoffs
2019,3,19,Alex,49ers,SuperBowl,15,19,Playoffs
2019,3,20,Mike,Bills,1,1,1,RegSsn
2019,3,20,Mike,Bills,2,2,2,RegSsn
2019,3,20,Mike,Bills,3,3,3,RegSsn
2019,3,20,Mike,Bills,4,3,4,RegSsn
2019,3,20,Mike,Bills,5,4,5,RegSsn
2019,3,20,Mike,Bills,6,4,5,Bye Week
2019,3,20,Mike,Bills,7,5,6,RegSsn
2019,3,20,Mike,Bills,8,5,7,RegSsn
2019,3,20,Mike,Bills,9,6,8,RegSsn
2019,3,20,Mike,Bills,10,6,9,RegSsn
2019,3,20,Mike,Bills,11,7,10,RegSsn
2019,3,20,Mike,Bills,12,8,11,RegSsn
2019,3,20,Mike,Bills,13,9,12,RegSsn
2019,3,20,Mike,Bills,14,9,13,RegSsn
2019,3,20,Mike,Bills,15,10,14,RegSsn
2019,3,20,Mike,Bills,16,10,15,RegSsn
2019,3,20,Mike,Bills,17,10,16,RegSsn
2019,3,20,Mike,Bills,Wild Card,10,17,Playoffs
2019,3,21,Brandon,Jaguars,1,0,1,RegSsn
2019,3,21,Brandon,Jaguars,2,0,2,RegSsn
2019,3,21,Brandon,Jaguars,3,1,3,RegSsn
2019,3,21,Brandon,Jaguars,4,2,4,RegSsn
2019,3,21,Brandon,Jaguars,5,2,5,RegSsn
2019,3,21,Brandon,Jaguars,6,2,6,RegSsn
2019,3,21,Brandon,Jaguars,7,3,7,RegSsn
2019,3,21,Brandon,Jaguars,8,4,8,RegSsn
2019,3,21,Brandon,Jaguars,10,4,9,Bye Week
2019,3,21,Brandon,Jaguars,9,4,9,RegSsn
2019,3,21,Brandon,Jaguars,11,4,10,RegSsn
2019,3,21,Brandon,Jaguars,12,4,11,RegSsn
2019,3,21,Brandon,Jaguars,13,4,12,RegSsn
2019,3,21,Brandon,Jaguars,14,4,13,RegSsn
2019,3,21,Brandon,Jaguars,15,5,14,RegSsn
2019,3,21,Brandon,Jaguars,16,5,15,RegSsn
2019,3,21,Brandon,Jaguars,17,6,16,RegSsn
